report,report_type,generator_model,generator_key,prompt_type,generation_mode,judge_model,judge_reasoning_effort,faithfulness,factual_supported,factual_contradicted,factual_not_found,factual_total,numerical_accuracy,numerical_correct,numerical_incorrect,numerical_total,completeness,completeness_label,key_information_total,completeness_present,completeness_partially_present,completeness_missing,coherence,coherence_label,judge_input_tokens_total,judge_output_tokens_total_including_reasoning,judge_total_tokens,judge_latency_seconds_total,merged_file
report_quarterly_21.md,quarterly_report,GPT-5.6 Luna,openai,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,22,0,0,22,1.0,23,0,23,3,Generally yes,8,6,0,2,4,Yes,49414,8348,57762,43.21,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_21_few_shot_openai_judge.json
report_quarterly_21.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,0.954545,21,0,1,22,1.0,22,0,22,3,Generally yes,8,6,1,1,4,Yes,49791,7995,57786,42.36,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_21_few_shot_gemini_judge.json
report_quarterly_21.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,4,0,0,4,1.0,17,0,17,3,Generally yes,8,6,0,2,4,Yes,27152,9863,37015,60.2,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_21_few_shot_qwen36_judge.json
report_quarterly_21.md,quarterly_report,GPT-5.6 Luna,openai,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,23,0,0,23,1.0,20,0,20,3,Generally yes,8,5,1,2,4,Yes,49559,8776,58335,46.59,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_21_chain_of_event_openai_judge.json
report_quarterly_21.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,11,0,0,11,1.0,8,0,8,3,Generally yes,8,6,0,2,4,Yes,26702,4446,31148,26.52,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_21_chain_of_event_gemini_judge.json
report_quarterly_21.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,22,0,0,22,1.0,21,0,21,3,Generally yes,8,5,1,2,4,Yes,27053,7457,34510,43.65,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_21_chain_of_event_qwen36_judge.json
report_quarterly_22.md,quarterly_report,GPT-5.6 Luna,openai,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,19,0,0,19,1.0,28,0,28,3,Generally yes,10,8,0,2,4,Yes,32836,7529,40365,36.76,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_zero_shot_openai_judge.json
report_quarterly_22.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,6,0,0,6,0.941176,16,1,17,3,Generally yes,10,5,0,5,4,Yes,62923,10934,73857,57.76,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_zero_shot_gemini_judge.json
report_quarterly_22.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,13,0,0,13,1.0,21,0,21,3,Generally yes,10,6,1,3,4,Yes,61848,7918,69766,56.61,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_zero_shot_qwen36_judge.json
report_quarterly_22.md,quarterly_report,GPT-5.6 Luna,openai,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,13,0,0,13,1.0,27,0,27,3,Generally yes,10,7,0,3,4,Yes,62223,13943,76166,75.6,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_few_shot_openai_judge.json
report_quarterly_22.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,11,0,0,11,1.0,15,0,15,3,Generally yes,10,6,0,4,4,Yes,61571,7173,68744,42.93,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_few_shot_gemini_judge.json
report_quarterly_22.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,23,0,0,23,1.0,19,0,19,3,Generally yes,10,7,0,3,4,Yes,33382,8750,42132,39.45,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_few_shot_qwen36_judge.json
report_quarterly_22.md,quarterly_report,GPT-5.6 Luna,openai,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,20,0,0,20,1.0,31,0,31,4,Yes,10,9,0,1,4,Yes,32938,8621,41559,41.25,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_chain_of_event_openai_judge.json
report_quarterly_22.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,16,0,0,16,1.0,14,0,14,3,Generally yes,10,6,0,4,4,Yes,62315,11230,73545,56.45,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_chain_of_event_gemini_judge.json
report_quarterly_22.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,10,0,0,10,0.952381,20,1,21,3,Generally yes,10,7,0,3,4,Yes,61628,10705,72333,58.8,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_22_chain_of_event_qwen36_judge.json
report_quarterly_23.md,quarterly_report,GPT-5.6 Luna,openai,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,19,0,0,19,1.0,22,0,22,3,Generally yes,7,6,0,1,4,Yes,21867,6592,28459,30.87,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_zero_shot_openai_judge.json
report_quarterly_23.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,18,0,0,18,1.0,15,0,15,3,Generally yes,7,5,0,2,4,Yes,22554,6760,29314,30.44,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_zero_shot_gemini_judge.json
report_quarterly_23.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,9,0,0,9,1.0,14,0,14,3,Generally yes,7,5,0,2,4,Yes,21930,7352,29282,42.27,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_zero_shot_qwen36_judge.json
report_quarterly_23.md,quarterly_report,GPT-5.6 Luna,openai,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,9,0,0,9,1.0,16,0,16,3,Generally yes,7,6,0,1,4,Yes,39997,9869,49866,54.05,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_few_shot_openai_judge.json
report_quarterly_23.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,9,0,0,9,1.0,8,0,8,2,Neutral/Mixed,7,3,0,4,4,Yes,21771,4684,26455,24.35,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_few_shot_gemini_judge.json
report_quarterly_23.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,0.857143,18,3,0,21,0.857143,12,2,14,3,Generally yes,7,6,0,1,4,Yes,22059,8402,30461,43.84,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_few_shot_qwen36_judge.json
report_quarterly_23.md,quarterly_report,GPT-5.6 Luna,openai,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,18,0,0,18,1.0,17,0,17,3,Generally yes,7,6,0,1,3,Generally yes,39476,7887,47363,41.18,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_chain_of_event_openai_judge.json
report_quarterly_23.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,17,0,0,17,1.0,13,0,13,1,Not generally,7,3,0,4,4,Yes,22254,7052,29306,34.97,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_chain_of_event_gemini_judge.json
report_quarterly_23.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,17,0,0,17,1.0,14,0,14,3,Generally yes,7,5,0,2,4,Yes,21873,6352,28225,30.7,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_23_chain_of_event_qwen36_judge.json
report_quarterly_24.md,quarterly_report,GPT-5.6 Luna,openai,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,18,0,0,18,1.0,22,0,22,3,Generally yes,8,6,0,2,4,Yes,10896,8082,18978,37.67,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_zero_shot_openai_judge.json
report_quarterly_24.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,16,0,0,16,1.0,16,0,16,3,Generally yes,8,6,0,2,4,Yes,11322,7033,18355,29.47,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_zero_shot_gemini_judge.json
report_quarterly_24.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,19,0,0,19,1.0,16,0,16,3,Generally yes,8,6,0,2,4,Yes,10965,7430,18395,36.82,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_zero_shot_qwen36_judge.json
report_quarterly_24.md,quarterly_report,GPT-5.6 Luna,openai,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,19,0,0,19,1.0,13,0,13,3,Generally yes,8,6,0,2,4,Yes,10656,6330,16986,32.52,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_few_shot_openai_judge.json
report_quarterly_24.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,10,0,0,10,1.0,20,0,20,3,Generally yes,8,6,0,2,4,Yes,11142,6447,17589,28.45,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_few_shot_gemini_judge.json
report_quarterly_24.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,0.894737,17,1,1,19,1.0,14,0,14,3,Generally yes,8,6,0,2,4,Yes,10947,7852,18799,42.68,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_few_shot_qwen36_judge.json
report_quarterly_24.md,quarterly_report,GPT-5.6 Luna,openai,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,17,0,0,17,1.0,14,0,14,3,Generally yes,8,6,0,2,4,Yes,10824,6386,17210,31.84,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_chain_of_event_openai_judge.json
report_quarterly_24.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,17,0,0,17,1.0,14,0,14,3,Generally yes,8,6,0,2,4,Yes,11253,7028,18281,31.04,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_chain_of_event_gemini_judge.json
report_quarterly_24.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,16,0,0,16,1.0,14,0,14,3,Generally yes,8,6,0,2,4,Yes,10716,6529,17245,32.55,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_24_chain_of_event_qwen36_judge.json
report_quarterly_25.md,quarterly_report,GPT-5.6 Luna,openai,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,11,0,0,11,1.0,18,0,18,4,Yes,9,9,0,0,3,Generally yes,18915,10744,29659,54.01,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_zero_shot_openai_judge.json
report_quarterly_25.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,16,0,0,16,1.0,16,0,16,3,Generally yes,9,8,0,1,3,Generally yes,18271,6345,24616,32.44,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_zero_shot_gemini_judge.json
report_quarterly_25.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,zero_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,19,0,0,19,1.0,13,0,13,3,Generally yes,9,7,0,2,4,Yes,11409,7607,19016,35.36,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_zero_shot_qwen36_judge.json
report_quarterly_25.md,quarterly_report,GPT-5.6 Luna,openai,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,15,0,0,15,1.0,21,0,21,4,Yes,9,9,0,0,4,Yes,18211,9153,27364,44.63,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_few_shot_openai_judge.json
report_quarterly_25.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,17,0,0,17,0.952381,20,1,21,3,Generally yes,9,7,0,2,3,Generally yes,11631,9212,20843,49.09,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_few_shot_gemini_judge.json
report_quarterly_25.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,few_shot,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,0.95,19,0,1,20,1.0,11,0,11,3,Generally yes,9,6,0,3,3,Generally yes,18191,9880,28071,53.16,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_few_shot_qwen36_judge.json
report_quarterly_25.md,quarterly_report,Gemini 3.5 Flash-Lite,gemini,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,16,0,0,16,0.933333,14,1,15,3,Generally yes,9,8,0,1,4,Yes,18177,7950,26127,43.24,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_chain_of_event_gemini_judge.json
report_quarterly_25.md,quarterly_report,Qwen3.6-35B-A3B,qwen36,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,9,0,0,9,1.0,20,0,20,4,Yes,9,9,0,0,4,Yes,11532,7218,18750,35.88,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_chain_of_event_qwen36_judge.json
report_quarterly_25.md,quarterly_report,GPT-5.6 Luna,openai,chain_of_event,normal,Amazon Nova 2 Lite,factual=low;completeness=off;coherence=off,1.0,19,0,0,19,1.0,24,0,24,4,Yes,9,8,1,0,4,Yes,25741,13482,39223,74.22,C:\Users\Ivan\Bakalaura_darbs\data\judge_results\nova_2_lite\quarterly_report\merged\report_quarterly_25_chain_of_event_openai_judge.json
